instrument,instrument_id,n_observations,n_channels,mean_impact,sum_impact,positive_frac,innovation_mean,innovation_std,innovation_abs_mean,innovation_rms,gradient_mean,gradient_abs_mean,gradient_rms,projection_mean,alignment_cosine,alignment_frac,target_variable,target_channel,p_idx,p_hpa,pair_idx,prev_bin,curr_bin,lead_step,ea,eb
aircraft,6,14550,4,1.5144447388593107e-05,0.881406843662262,0.07082474231719971,-0.04024752229452133,0.726263165473938,0.49062973260879517,0.7273774743080139,1.5563318811473437e-05,6.537151784868911e-05,0.0006601669592782855,1.5144447388593107e-05,0.03153843432664871,0.07082474231719971,u_wind,2,10,100.0,0,bin1,bin2,0,220291.69177246094,223140.20361328125
atms,2,50000,22,-4.603094566846266e-06,-5.063404083251953,0.0037590910214930773,0.12253441661596298,1.251461386680603,0.9831319451332092,1.2574459314346313,5.5322136176982895e-05,0.0001347002835245803,0.004193576518446207,-4.603094566846266e-06,-0.0008729360997676849,0.0037590910214930773,v_wind,3,10,100.0,0,bin1,bin2,0,220291.69177246094,223140.20361328125
amsua,0,30000,15,-6.598811887670308e-05,-29.69465446472168,0.003528888802975416,0.10308036208152771,1.3152543306350708,1.0490690469741821,1.3192874193191528,5.8397952670929953e-05,0.00042503216536715627,0.015055022202432156,-6.598811887670308e-05,-0.003322356380522251,0.003528888802975416,v_wind,3,10,100.0,0,bin1,bin2,0,220291.69177246094,223140.20361328125
ssmis,5,30000,24,1.0250570085190702e-05,7.380410671234131,0.004145833197981119,0.0031434623524546623,1.4766324758529663,1.14431631565094,1.4766359329223633,0.00012232451990712434,0.0003880165168084204,0.012320813722908497,1.0250570085190702e-05,0.0005634287954308093,0.004145833197981119,v_wind,3,10,100.0,0,bin1,bin2,0,220291.69177246094,223140.20361328125
seviri,4,30000,16,-5.983403298159828e-06,-2.8720335960388184,0.0021729166619479656,-0.29585352540016174,0.5085338950157166,0.39534398913383484,0.5883333086967468,5.0698305130936205e-05,0.00014060419925954193,0.005525638815015554,-5.983403298159828e-06,-0.0018405328737571836,0.0021729166619479656,v_wind,3,10,100.0,0,bin1,bin2,0,220291.69177246094,223140.20361328125
avhrr,3,30000,3,-1.6917350876610726e-05,-1.5225615501403809,0.0015888889320194721,0.3950219750404358,1.1617968082427979,0.9408338665962219,1.2271161079406738,-2.602640506665921e-06,2.095324634865392e-05,0.0007328980136662722,-1.6917350876610726e-05,-0.01881062053143978,0.0015888889320194721,v_wind,3,10,100.0,0,bin1,bin2,0,220291.69177246094,223140.20361328125
ascat,1,18663,3,-3.797420868068002e-05,-2.1261379718780518,0.0033935236278921366,1.387545108795166,0.8487812280654907,1.4297733306884766,1.6265642642974854,0.00010646658483892679,0.0003844402090180665,0.010058811865746975,-3.797420868068002e-05,-0.0023209773935377598,0.0033935236278921366,v_wind,3,10,100.0,0,bin1,bin2,0,220291.69177246094,223140.20361328125
surface_obs,8,9481,5,-0.0015007162000983953,-71.14144897460938,0.03356185927987099,0.500102698802948,0.9704880118370056,0.8246627449989319,1.0917645692825317,-0.0009737131767906249,0.0048503875732421875,0.059727609157562256,-0.0015007162000983953,-0.02301412634551525,0.03356185927987099,v_wind,3,10,100.0,0,bin1,bin2,0,220291.69177246094,223140.20361328125
radiosonde,7,2710,4,-0.006389842368662357,-69.2658920288086,0.07057195901870728,1.1464874744415283,1.003101110458374,1.2739617824554443,1.5233663320541382,-0.006085969507694244,0.01777113974094391,0.10540032386779785,-0.006389842368662357,-0.039796411991119385,0.07057195901870728,v_wind,3,10,100.0,0,bin1,bin2,0,220291.69177246094,223140.20361328125
aircraft,6,14550,4,0.00021327403374016285,12.412549018859863,0.07175257802009583,-0.04024752229452133,0.726263165473938,0.49062973260879517,0.7273774743080139,0.0002758030313998461,0.0011636886047199368,0.01154156681150198,0.00021327403374016285,0.0254046767950058,0.07175257802009583,v_wind,3,10,100.0,0,bin1,bin2,0,220291.69177246094,223140.20361328125
atms,2,50000,22,2.5453182388446294e-06,2.7998499870300293,0.004536363761872053,0.12253441661596298,1.251461386680603,0.9831319451332092,1.2574459314346313,5.8343375712865964e-05,0.0001100818844861351,0.0028739040717482567,2.5453182388446294e-06,0.0007043478544801474,0.004536363761872053,temperature,0,11,70.0,0,bin1,bin2,0,220291.69177246094,223140.20361328125
amsua,0,30000,15,1.711086224531755e-05,7.699888229370117,0.004524444229900837,0.10308036208152771,1.3152543306350708,1.0490690469741821,1.3192874193191528,-2.5516290406812914e-05,0.0002716591989155859,0.006920581217855215,1.711086224531755e-05,0.0018740937812253833,0.004524444229900837,temperature,0,11,70.0,0,bin1,bin2,0,220291.69177246094,223140.20361328125
ssmis,5,30000,24,-4.536692358669825e-05,-32.6641845703125,0.00504583353176713,0.0031434623524546623,1.4766324758529663,1.14431631565094,1.4766359329223633,0.0001249970810022205,0.00032091798493638635,0.009458553045988083,-4.536692358669825e-05,-0.0032482179813086987,0.00504583353176713,temperature,0,11,70.0,0,bin1,bin2,0,220291.69177246094,223140.20361328125
seviri,4,30000,16,-9.038674761541188e-06,-4.338563919067383,0.0032166666351258755,-0.29585352540016174,0.5085338950157166,0.39534398913383484,0.5883333086967468,1.5288176655303687e-05,6.1719176301267e-05,0.0018871932988986373,-9.038674761541188e-06,-0.00814078375697136,0.0032166666351258755,temperature,0,11,70.0,0,bin1,bin2,0,220291.69177246094,223140.20361328125
avhrr,3,30000,3,-4.456577244127402e-06,-0.40109193325042725,0.0018444444285705686,0.3950219750404358,1.1617968082427979,0.9408338665962219,1.2271161079406738,-3.71443070434907e-06,1.3969496649224311e-05,0.0005269275279715657,-4.456577244127402e-06,-0.0068923113867640495,0.0018444444285705686,temperature,0,11,70.0,0,bin1,bin2,0,220291.69177246094,223140.20361328125
ascat,1,18663,3,-0.00016027269884943962,-8.97350788116455,0.003911482635885477,1.387545108795166,0.8487812280654907,1.4297733306884766,1.6265642642974854,-5.8830926718655974e-05,0.00024586310610175133,0.00847672764211893,-0.00016027269884943962,-0.011624121107161045,0.003911482635885477,temperature,0,11,70.0,0,bin1,bin2,0,220291.69177246094,223140.20361328125
surface_obs,8,9481,5,-0.00016188119479920715,-7.673978328704834,0.031578946858644485,0.500102698802948,0.9704880118370056,0.8246627449989319,1.0917645692825317,2.8604456019820645e-05,0.002127875806763768,0.02431526407599449,-0.00016188119479920715,-0.006098014302551746,0.031578946858644485,temperature,0,11,70.0,0,bin1,bin2,0,220291.69177246094,223140.20361328125
radiosonde,7,2710,4,-0.0006102527258917689,-6.615139484405518,0.12647601962089539,1.1464874744415283,1.003101110458374,1.2739617824554443,1.5233663320541382,-0.00048711837735027075,0.00214362982660532,0.014463137835264206,-0.0006102527258917689,-0.027697652578353882,0.12647601962089539,temperature,0,11,70.0,0,bin1,bin2,0,220291.69177246094,223140.20361328125
aircraft,6,14550,4,0.00010070238204207271,5.8608784675598145,0.06773196160793304,-0.04024752229452133,0.726263165473938,0.49062973260879517,0.7273774743080139,-0.00014181534061208367,0.00042230734834447503,0.0044960323721170425,0.00010070238204207271,0.030792921781539917,0.06773196160793304,temperature,0,11,70.0,0,bin1,bin2,0,220291.69177246094,223140.20361328125
atms,2,50000,22,1.0063617082778364e-05,11.069978713989258,0.004524545278400183,0.12253441661596298,1.251461386680603,0.9831319451332092,1.2574459314346313,1.6602953110123053e-05,7.016908784862608e-05,0.0017513887723907828,1.0063617082778364e-05,0.0045697130262851715,0.004524545278400183,dewpoint_temperature,1,11,70.0,0,bin1,bin2,0,220291.69177246094,223140.20361328125
amsua,0,30000,15,3.3352980608469807e-06,1.5008841753005981,0.0044088889844715595,0.10308036208152771,1.3152543306350708,1.0490690469741821,1.3192874193191528,-1.0125319931830745e-05,0.00019517430337145925,0.005011326167732477,3.3352980608469807e-06,0.0005044800345785916,0.0044088889844715595,dewpoint_temperature,1,11,70.0,0,bin1,bin2,0,220291.69177246094,223140.20361328125
ssmis,5,30000,24,4.176831680524629e-06,3.0073187351226807,0.005066666752099991,0.0031434623524546623,1.4766324758529663,1.14431631565094,1.4766359329223633,6.9224861363181844e-06,0.00020123986178077757,0.00557302962988615,4.176831680524629e-06,0.0005075584631413221,0.005066666752099991,dewpoint_temperature,1,11,70.0,0,bin1,bin2,0,220291.69177246094,223140.20361328125
seviri,4,30000,16,-1.1493312740640249e-05,-5.51678991317749,0.0031854165717959404,-0.29585352540016174,0.5085338950157166,0.39534398913383484,0.5883333086967468,2.872715049306862e-05,6.02582840656396e-05,0.001852131448686123,-1.1493312740640249e-05,-0.010547542944550514,0.0031854165717959404,dewpoint_temperature,1,11,70.0,0,bin1,bin2,0,220291.69177246094,223140.20361328125
avhrr,3,30000,3,1.4685792848467827e-06,0.1321721374988556,0.0019777778070420027,0.3950219750404358,1.1617968082427979,0.9408338665962219,1.2271161079406738,3.756412297661882e-06,6.812173069192795e-06,0.000265431881416589,1.4685792848467827e-06,0.0045087761245667934,0.0019777778070420027,dewpoint_temperature,1,11,70.0,0,bin1,bin2,0,220291.69177246094,223140.20361328125
ascat,1,18663,3,-8.407848508795723e-05,-4.707470417022705,0.0034471056424081326,1.387545108795166,0.8487812280654907,1.4297733306884766,1.6265642642974854,-2.2010137399774976e-05,0.0001827715605031699,0.005687443073838949,-8.407848508795723e-05,-0.009088593535125256,0.0034471056424081326,dewpoint_temperature,1,11,70.0,0,bin1,bin2,0,220291.69177246094,223140.20361328125
surface_obs,8,9481,5,0.00017075668438337743,8.094720840454102,0.032464928925037384,0.500102698802948,0.9704880118370056,0.8246627449989319,1.0917645692825317,9.305948333349079e-05,0.0012415109667927027,0.0167518462985754,0.00017075668438337743,0.009336544200778008,0.032464928925037384,dewpoint_temperature,1,11,70.0,0,bin1,bin2,0,220291.69177246094,223140.20361328125
radiosonde,7,2710,4,3.5438039049040526e-05,0.38414835929870605,0.13422508537769318,1.1464874744415283,1.003101110458374,1.2739617824554443,1.5233663320541382,0.00010285136522725224,0.0009508735383860767,0.006906292866915464,3.5438039049040526e-05,0.003368375590071082,0.13422508537769318,dewpoint_temperature,1,11,70.0,0,bin1,bin2,0,220291.69177246094,223140.20361328125
aircraft,6,14550,4,6.60013611195609e-05,3.8412790298461914,0.0667182132601738,-0.04024752229452133,0.726263165473938,0.49062973260879517,0.7273774743080139,-6.498104630736634e-05,0.00025978530175052583,0.0029529822058975697,6.60013611195609e-05,0.030727896839380264,0.0667182132601738,dewpoint_temperature,1,11,70.0,0,bin1,bin2,0,220291.69177246094,223140.20361328125
atms,2,50000,22,1.4965563650548575e-06,1.6462119817733765,0.004611818119883537,0.12253441661596298,1.251461386680603,0.9831319451332092,1.2574459314346313,6.107977696956368e-06,1.4470135283772834e-05,0.0004005228984169662,1.4965563650548575e-06,0.0029715499840676785,0.004611818119883537,u_wind,2,11,70.0,0,bin1,bin2,0,220291.69177246094,223140.20361328125
amsua,0,30000,15,6.98055714565271e-07,0.31412506103515625,0.004746666643768549,0.10308036208152771,1.3152543306350708,1.0490690469741821,1.3192874193191528,9.575154763297178e-06,5.356829205993563e-05,0.0017604395980015397,6.98055714565271e-07,0.0003005598846357316,0.004746666643768549,u_wind,2,11,70.0,0,bin1,bin2,0,220291.69177246094,223140.20361328125
ssmis,5,30000,24,-1.940751417350839e-06,-1.397341012954712,0.004970833193510771,0.0031434623524546623,1.4766324758529663,1.14431631565094,1.4766359329223633,9.733222213981207e-06,4.1003211663337424e-05,0.0013333058450371027,-1.940751417350839e-06,-0.0009857589611783624,0.004970833193510771,u_wind,2,11,70.0,0,bin1,bin2,0,220291.69177246094,223140.20361328125
seviri,4,30000,16,-9.124630082624208e-07,-0.4379822313785553,0.002716666553169489,-0.29585352540016174,0.5085338950157166,0.39534398913383484,0.5883333086967468,7.9663268479635e-06,1.6564337784075178e-05,0.00066401157528162,-9.124630082624208e-07,-0.002335702534765005,0.002716666553169489,u_wind,2,11,70.0,0,bin1,bin2,0,220291.69177246094,223140.20361328125
avhrr,3,30000,3,-1.1100573829025961e-06,-0.09990516304969788,0.0019666666630655527,0.3950219750404358,1.1617968082427979,0.9408338665962219,1.2271161079406738,8.104968287625525e-07,1.6711529724489083e-06,0.00017314983415417373,-1.1100573829025961e-06,-0.005224415101110935,0.0019666666630655527,u_wind,2,11,70.0,0,bin1,bin2,0,220291.69177246094,223140.20361328125
ascat,1,18663,3,4.951095615979284e-05,2.772068977355957,0.004375859629362822,1.387545108795166,0.8487812280654907,1.4297733306884766,1.6265642642974854,3.723292320501059e-05,5.247621811577119e-05,0.001551245804876089,4.951095615979284e-05,0.019622286781668663,0.004375859629362822,u_wind,2,11,70.0,0,bin1,bin2,0,220291.69177246094,223140.20361328125
surface_obs,8,9481,5,-7.599668606417254e-05,-3.6026229858398438,0.03370952606201172,0.500102698802948,0.9704880118370056,0.8246627449989319,1.0917645692825317,-8.83255634107627e-05,0.00048590038204565644,0.008476636372506618,-7.599668606417254e-05,-0.008211873471736908,0.03370952606201172,u_wind,2,11,70.0,0,bin1,bin2,0,220291.69177246094,223140.20361328125
radiosonde,7,2710,4,-0.00017699731688480824,-1.9186508655548096,0.10562730580568314,1.1464874744415283,1.003101110458374,1.2739617824554443,1.5233663320541382,-0.00019010061805602163,0.0006340041290968657,0.004036215133965015,-0.00017699731688480824,-0.028786448761820793,0.10562730580568314,u_wind,2,11,70.0,0,bin1,bin2,0,220291.69177246094,223140.20361328125
aircraft,6,14550,4,5.404717740020715e-06,0.3145545721054077,0.055171821266412735,-0.04024752229452133,0.726263165473938,0.49062973260879517,0.7273774743080139,-1.8073505998472683e-05,5.83178480155766e-05,0.0007011728012003005,5.404717740020715e-06,0.010597134940326214,0.055171821266412735,u_wind,2,11,70.0,0,bin1,bin2,0,220291.69177246094,223140.20361328125
atms,2,50000,22,-6.3625266193412244e-06,-6.998779296875,0.004479090683162212,0.12253441661596298,1.251461386680603,0.9831319451332092,1.2574459314346313,7.082674710545689e-05,0.0001625653385417536,0.0039637465961277485,-6.3625266193412244e-06,-0.0012765588471665978,0.004479090683162212,v_wind,3,11,70.0,0,bin1,bin2,0,220291.69177246094,223140.20361328125
amsua,0,30000,15,-7.315212860703468e-05,-32.91845703125,0.004777777940034866,0.10308036208152771,1.3152543306350708,1.0490690469741821,1.3192874193191528,0.00010096843470819294,0.0006710324669256806,0.019383076578378677,-7.315212860703468e-05,-0.0028606599662452936,0.004777777940034866,v_wind,3,11,70.0,0,bin1,bin2,0,220291.69177246094,223140.20361328125
ssmis,5,30000,24,-6.501283496618271e-05,-46.809242248535156,0.005009722430258989,0.0031434623524546623,1.4766324758529663,1.14431631565094,1.4766359329223633,0.00018770898168440908,0.00048414053162559867,0.013211308047175407,-6.501283496618271e-05,-0.003332603955641389,0.005009722430258989,v_wind,3,11,70.0,0,bin1,bin2,0,220291.69177246094,223140.20361328125
seviri,4,30000,16,-8.57879058457911e-06,-4.117819309234619,0.0029958332888782024,-0.29585352540016174,0.5085338950157166,0.39534398913383484,0.5883333086967468,6.39568388578482e-05,0.00018701113003771752,0.00564874242991209,-8.57879058457911e-06,-0.002581381006166339,0.0029958332888782024,v_wind,3,11,70.0,0,bin1,bin2,0,220291.69177246094,223140.20361328125
avhrr,3,30000,3,-1.8250109860673547e-05,-1.642509937286377,0.0017333333380520344,0.3950219750404358,1.1617968082427979,0.9408338665962219,1.2271161079406738,-3.234239784433157e-06,2.3631006115465425e-05,0.0017908751033246517,-1.8250109860673547e-05,-0.008304520510137081,0.0017333333380520344,v_wind,3,11,70.0,0,bin1,bin2,0,220291.69177246094,223140.20361328125
ascat,1,18663,3,0.00047942603123374283,26.84258460998535,0.004375859629362822,1.387545108795166,0.8487812280654907,1.4297733306884766,1.6265642642974854,0.0003946208453271538,0.0005542735452763736,0.015910834074020386,0.00047942603123374283,0.01852497085928917,0.004375859629362822,v_wind,3,11,70.0,0,bin1,bin2,0,220291.69177246094,223140.20361328125
surface_obs,8,9481,5,-0.0010029239347204566,-47.543609619140625,0.03438455983996391,0.500102698802948,0.9704880118370056,0.8246627449989319,1.0917645692825317,-0.0007792561082169414,0.0055754780769348145,0.08303669095039368,-0.0010029239347204566,-0.011062899604439735,0.03438455983996391,v_wind,3,11,70.0,0,bin1,bin2,0,220291.69177246094,223140.20361328125
radiosonde,7,2710,4,-0.004957784898579121,-53.74238967895508,0.11642066389322281,1.1464874744415283,1.003101110458374,1.2739617824554443,1.5233663320541382,-0.0050573572516441345,0.01501346006989479,0.08545828610658646,-0.004957784898579121,-0.03808283433318138,0.11642066389322281,v_wind,3,11,70.0,0,bin1,bin2,0,220291.69177246094,223140.20361328125
aircraft,6,14550,4,0.00016262834833469242,9.464969635009766,0.05920962244272232,-0.04024752229452133,0.726263165473938,0.49062973260879517,0.7273774743080139,-0.00010399716848041862,0.0008983267471194267,0.007646345999091864,0.00016262834833469242,0.029240358620882034,0.05920962244272232,v_wind,3,11,70.0,0,bin1,bin2,0,220291.69177246094,223140.20361328125
atms,2,50000,22,1.9486200471874326e-05,21.4348201751709,0.005988182034343481,0.12253441661596298,1.251461386680603,0.9831319451332092,1.2574459314346313,0.00011494557111291215,0.00020994052465539426,0.005064126569777727,1.9486200471874326e-05,0.003060130402445793,0.005988182034343481,temperature,0,12,50.0,0,bin1,bin2,0,220291.69177246094,223140.20361328125
amsua,0,30000,15,4.667913162847981e-05,21.0056095123291,0.004882222041487694,0.10308036208152771,1.3152543306350708,1.0490690469741821,1.3192874193191528,-2.386315281910356e-05,0.00044920085929334164,0.009163730777800083,4.667913162847981e-05,0.003861112054437399,0.004882222041487694,temperature,0,12,50.0,0,bin1,bin2,0,220291.69177246094,223140.20361328125
ssmis,5,30000,24,-4.8285230150213465e-05,-34.76536560058594,0.005425000097602606,0.0031434623524546623,1.4766324758529663,1.14431631565094,1.4766359329223633,0.00018725593690760434,0.0004574463819153607,0.011982721276581287,-4.8285230150213465e-05,-0.0027289101853966713,0.005425000097602606,temperature,0,12,50.0,0,bin1,bin2,0,220291.69177246094,223140.20361328125
